address	name	length	bytes
008997e0	CGameScriptInterface::GetHeroExperienceAvailableToSpend	97	518b4914e88701bbff8bc8e8e0e5beff85c07449f680910000000175408b482cf6c501742c568d70448d442404508bcec744240868000000e893cdb9ff8b76043bc674058338687e028bc68b40045eeb038b042485c074058b401459c333c059c3
00891610	CGameScriptInterface::GetMostRecentValidUsedTarget	97	8b0dfc893b01565781c1a8000000e82d0517008bf033ff3bf77428f6869100000001751f8b0dfc893b0157e8809bfbff8b7c240c578bcee80468c3ff8bc75f5ec204008b74240c8bcee8728c1000c7068c8c2301897e04897e085f8bc65ec20400
00896f60	CGameScriptInterface::SetDeathRecoveryMarkerName	97	518b4914e8072abbff8bc8e8500ebfff85c07449f68091000000017540f6402010743a568d70448d442404508bcec744240804000000e88580b7ff8b76043bc674058338047e028bc68b4c240c8b4004518d8870010000e8f47f10005e59c20400
008a8e40	CGameScriptInterface::EntityDecapitate	98	81ec14010000568bb4241c0100008b068bceff902c01000084c0743c8b168bceff522c8bf0f7463800000200742af6466c0f7424f686bc00000002741b568d4c2408e8d916dcff508bcee861b6dbff8d4c2404e8685ad8ff5e81c414010000c20400
0089d7c0	CGameScriptInterface::SetAbilityAvailability	99	518b4914e8a7c1baff8bc8e8f0a5beff85c0744bf680910000000175428a483484c9793b568d70448d442404508bcec7442408a7000000e82418b7ff8b76043bc674088138a70000007e028bc68b40048b481c8a5424108b44240c8814085e59c20800
00893f80	CGameScriptInterface::MsgOnHeroCastSpell	100	83ec1456578bf1e88435e5ff8bce8bf8e89b35e5ff8b4e048b49608d54240889542414894424108d5424148d44240c52897c2410c744240c440000008944241ce80b7f010085c05f5e74118b403c8b4c24188901b00183c414c2040032c083c414c20400
00899770	CGameScriptInterface::GetHeroRoughExperienceLevel	101	518b4914e8f701bbff8bc8e850e6beff85c0744df680910000000175448b482cf6c501742c568d70448d442404508bcec744240868000000e803ceb9ff8b76043bc674058338687e028bc68b40045eeb038b042485c074098bc8e8e1cce3ff59c333c059c3
00897a30	CGameScriptInterface::IsEntityMarriable	101	8b4c24048b01ff502c85c07453f6809100000001754a807810017544f7403800008000743b568d4c24088d7044518bcec744240cd7000000e843ebb9ff8b76043bc674088138d70000007e028bc68b4804e83a84e3ff84c05e7405b001c2040032c0c20400
008979c0	CGameScriptInterface::IsEntityMarriedToHero	101	8b4c24048b01ff502c85c07453f6809100000001754a807810017544f7403800008000743b568d4c24088d7044518bcec744240cd7000000e8b3ebb9ff8b76043bc674088138d70000007e028bc68b4804e86a72e3ff84c05e7405b001c2040032c0c20400
008a8eb0	CGameScriptInterface::EntitySetAttackThingImmediately	102	8b4c24048b0181ec1801000056ff502c8b8c24240100008b118bf0ff522c85f6743a8a9691000000b10184d1752e85c0742a8488910000007522f6466c08741c50568d4c240ce865520000508bcee8edb5dbff8d4c2404e8f459d8ff5e81c418010000c21000
00896df0	CGameScriptInterface::KickOffCreditsScreen	104	5156578bf98b4f1433f6e8712bbbff8bc8e8ba0fbffff6404002742b8d70448d442408508bcec744240c01010000e8fd81b7ff8b76043bc674088138010100007e028bc68b70048b542410518bcc52e8ec7d10008bcee815ddf4ff8b078bcfff501c5f5e59c20400
008a1c50	CGameScriptInterface::RepopulateVillage	104	53568b74240c8b068bd98bceff902c01000084c0744d8b16578bceff522c8bf8f6472404743c8d4424108d7744508bcec744241422000000e893d3b6ff8b76043bc674058338227e028bc68b480485c974108b4b048b1157ff52308bc8e8de11c6ff5f5e5bc20400
0089c8a0	CGameScriptInterface::IsDeedWitnessed	104	518b4914e8c7d0baff8bc8e810b5beff85c0744ef68091000000017545f7402800000200743c568d70448d442404508bcec744240851000000e84227b7ff8b76043bc674058338517e028bc68b4c240c8b40046a01518bc8e89395e2ff5e59c2040032c059c20400
0089a000	CGameScriptInterface::GetHeroMoralityCategory	105	518b4914e867f9baff8bc8e8b0ddbeff85c0744ef68091000000017545f64020107433568d70448d442404508bcec744240804000000e8e54fb7ff8b76043bc674058338047e028bc68b40045e8bc8e86406ceff59c38b04248bc8e85806ceff59c3b80300000059c3
00898a50	CGameScriptInterface::GiveHeroTutorial	105	518b4914e8170fbbff8bc8e860f3beff85c0744ff680910000000175468b4824f6c502743e568d70448d442404508bcec744240829000000e89365b7ff8b76043bc674058338297e028bc68b480485c95e74108b5424086a0052e8f114e3ff59c2040032c059c20400
008974f0	CGameScriptInterface::IsEntityWieldingWeapon	105	8b4c24048b01ff502c85c07457f6809100000001754ef64028407448568d4c24088d7044518bcec744240c46000000e88cf0b9ff8b76043bc674058338467e028bc68b4804e8069fe0ff85c05e74108b4828f6c5017408b801000000c2040033c0c2040032c0c20400
00894490	CGameScriptInterface::RemoveDeadCreature	106	83ec088b54240c53568bf16878ab25018d4c2410c744240c00000000e84fb11000508d4c2418e875a710008b46048b48208d542408528d44241850e8808bcdff8d4c24148ad8e805a610008d4c240ce8fca510005e84db5b740a8b0c246a00e88c56c3ff83c408c20400
008a0fd0	CGameScriptInterface::SetReadableObjectTextTag	107	8b4c24048b01ff502c85c0745bf680910000000175528b4820f6c520744a568d4c24088d7044518bcec744240c0d000000e81ae0b6ff8b76043bc6740583380d7e028bc68b4c240c8b70048d54240852e85bd40f00508d4e18e8a2a70f008d4c2408e8d9a40f005ec20800
00899400	CGameScriptInterface::GetHeroSkillLevel	109	518b4914e86705bbff8bc8e8c0e9beff85c07454f6809100000001754b8b482cf6c5017435568d70448d442404508bcec744240868000000e873d1b9ff8b76043bc674058338687e028bc68b40045e6a018bc8e808d2e3ff59c38b04246a018bc8e8fad1e3ff59c383c8ff59c3
00899390	CGameScriptInterface::GetHeroStrengthLevel	109	518b4914e8d705bbff8bc8e830eabeff85c07454f6809100000001754b8b482cf6c5017435568d70448d442404508bcec744240868000000e8e3d1b9ff8b76043bc674058338687e028bc68b40045e6a008bc8e878d2e3ff59c38b04246a008bc8e86ad2e3ff59c383c8ff59c3
00899470	CGameScriptInterface::GetHeroWillLevel	109	518b4914e8f704bbff8bc8e850e9beff85c07454f6809100000001754b8b482cf6c5017435568d70448d442404508bcec744240868000000e803d1b9ff8b76043bc674058338687e028bc68b40045e6a028bc8e898d1e3ff59c38b04246a028bc8e88ad1e3ff59c383c8ff59c3
008912a0	CGameScriptInterface::StopOverrideMusic	110	8a44240484c0568bf17454a194833b0185c0743ce8e7bfb7ff8a480c84c9740c8b80e800000089442408eb078b4828894c24088b4424088b0d94833b018b11680000fa43506800010000ff92b80000008b4e048b496ce895cce2ff5ec204008b56048b4a6ce8e6cbe2ff5ec20400
00893ec0	CGameScriptInterface::MsgOnHeroSlept	110	83ec1456578bf1e84436e5ff8bce8bf8e85b36e5ff8b4e048b49608d54240889542414894424108d5424148d44240c52897c2410c744240c420000008944241ce8cb7f010085c0741b8b46048b481ce8ac73e2ff8b4c24205f8801b0015e83c414c204005f32c05e83c414c20400
00894300	CGameScriptInterface::MsgIsQuestionAnsweredYesOrNo	111	83ec1456578bf1e80432e5ff8bce8bf8e81b32e5ff8b4e048b49608d54240889542414894424108d5424148d44240c52897c2410c744240c100000008944241ce88b7b010085c05f5e741d8b403c83f801750483c414c385c0750483c414c383f802750483c414c383c8ff83c414c3
008994e0	CGameScriptInterface::SetHeroAge	113	518b4914e88704bbff8bc8e8d0e8beff85c07459f68091000000017550f6402010743a568d70448d442404508bcec744240804000000e8055bb7ff8b76043bc674058338047e028bc68b4c240c8b40045e518bc8e8261bceff59c204008b4c24088b442408518bc8e8121bceff59c20400
00899a90	CGameScriptInterface::SetHeroWillEnergyAsAbleToRefill	113	518b4914e8d7febaff8bc8e820e3beff85c07459f68091000000017550f6402010743a568d70448d442404508bcec744240804000000e85555b7ff8b76043bc674058338047e028bc68a4c240c8b400484c90f94c15e88486859c204008a4c24088b44240884c90f94c188486859c20400
00899a10	CGameScriptInterface::SetHeroWillEnergyLevel	113	518b4914e857ffbaff8bc8e8a0e3beff85c07459f68091000000017550f6402010743a568d70448d442404508bcec744240804000000e8d555b7ff8b76043bc674058338047e028bc68b4c240c8b40045e518bc8e80618ceff59c204008b4c24088b442408518bc8e8f217ceff59c20400
0089b450	CGameScriptInterface::ChangeHeroHairstyle	113	51578bf98b4f14e814e5baff8bc8e85dc9beff85c07455f6809100000001754cf74028000000407443568d70448d442408508bcec744240c5e000000e88f3bb7ff8b76043bc6740583385e7e028bc68b4c24108b7004518b4f10e8611f110085c07e08508bcee895b4e6ff5e5f59c20400
008990c0	CGameScriptInterface::GiveHeroRenownPoints	113	518b4914e8a708bbff8bc8e8f0ecbeff85c07459f68091000000017550f6402010743a568d70448d442404508bcec744240804000000e8255fb7ff8b76043bc674058338047e028bc68b4c240c8b40045e518bc8e8a547ceff59c204008b4c24088b442408518bc8e89147ceff59c20400
0088de10	CGameScriptInterface::GiveThingItemInHand	113	8a44240c84c0568bf18d4c24106aff74306840542601e8c50d11008b54240c8b068d4c2410518b4c240c52518bceff90800300008d4c2410e8930c11005ec20c006828542601e8950d11008b4c240c8b168d442410508b44240c51508bceff92800300008d4c2410e8630c11005ec20c00
00898ec0	CGameScriptInterface::SetHeroHandLampAsLit	114	518b4914e8a70abbff8bc8e8f0eebeff85c0745af680910000000175518a482484c9793a568d70448d442404508bcec744240827000000e82461b7ff8b76043bc674058338277e028bc68b4c240c8b40045e518bc8e89683daff59c204008b4c24088b442408518bc8e88283daff59c20400
008916a0	CGameScriptInterface::SheatheHeroWeapons	115	8b491481ecb000000056e8c182bbff8bc8e80a67bfff8bf085f6744ff686910000000175468bcee874fee0ff84c0743b8bcee8291fddff8bcee8720fddff8bcee86b0fddff8bcee8b41cddff6a646a00568d4c2410e8d6e8e0ff508bcee8ee2dddff8d4c2404e845b2bfff5e81c4b0000000c3
00890f40	CGameScriptInterface::EntityResetCombatTypeToDefault	115	51538b5c240c8b0356578bf98bcbff502c8bf085f67455f6869100000001754cf6466c0874468bcee80312ddff508d4c2410518bcee8166ac3ff8bc8e83fbd11008b10528d44241850b928a83c01e81d3a14008b178d44241450538bcfff92340700008d4c2414e834db10005f5e5b59c20400
006e79e0	CGameScriptInterface::RegisterTimer	115	515683c13c578b398b470833f63bc774478b50103bd67e028bf28b500c85d2741a8bc28b500885d2742a8d9b000000008bc28b500885d275f7eb198b50043b420c750a8bc28b52043b420c74f639500c74028bc23bc775b98d44240846508974240ce874b6ecffc700000000005f8bc65e59c3
00899680	CGameScriptInterface::SetHeroAsApprentice	116	518b4914e8e702bbff8bc8e830e7beff85c0745cf68091000000017553f6402010742c568d70448d442404508bcec744240804000000e86559b7ff8b76043bc674058338047e028bc68b40045eeb048b4424088a4c240884c9740ec780140100000100000059c204008bc8e8c816ceff59c20400
00892cf0	CGameScriptInterface::SetCreatureGeneratorsEnabled	117	53558b6c240c8bd98b4d0085c975465657bf0ed722018bf7b90100000033c0f3a65f5e743e8b4b048b0155ff50348bc8e8eb94c6ff85c07e178b4b048b1150ff52308bc8e85787c6ff8a4c24108848555d5bc20800680ed72201e851e8b7ff84c074c28b4b048a5424105d8891d40000005bc20800
00899c10	CGameScriptInterface::IsPlayerCreatureReadyToFireProjectileWeapon	118	518b4914e857fdbaff8bc8e8a0e1beff85c0745cf68091000000017553f6403002744d568d70448d442404508bcec744240881000000e865c9b9ff8b76043bc674088138810000007e028bc68b4804e8fcfdeeffd8153cba29015edfe0f6c441750c8b4c2408d919b00159c20400ddd832c059c20400
0089e4c0	CGameScriptInterface::AddScreenTitleMessage	120	518b4914e8a7b4baff8bc8e8f098beff85c07460f680910000000175578b4830f6c540742f568d70448d442404508bcec74424088e000000e8230bb7ff8b76043bc6740881388e0000007e028bc68b48045eeb048b4c241085c974188b5424108b44240c6a016a00528b5424145052e86cb6d9ff59c20c00
0089fda0	CGameScriptInterface::CreateRumble	120	8b4424108b4c240c565750518b4c241832d2e8091df5ff8bf033ff3bf77432f686910000000175298d54241c528d4e74e8dbf10f008b7c240c578bcee86f80c2ff8d4c241ce8f6ec0f008bc75f5ec214008b74240c8bcee8d4a40f00c7068c8c23018d4c241c897e04897e08e8cfec0f005f8bc65ec21400
008a9320	CGameScriptInterface::EntityCastForcePush	121	81ec18010000568bb424200100008b068bceff902c01000084c074518b168bceff522c8bf0f6466c087442568d4c2408e88b4c00008a84242401000084c07408c684241801000001538d442408508bcee87bb1dbff8d4c24088ad8e88055d8ff8ac35b5e81c418010000c2080032c05e81c418010000c20800
00899290	CGameScriptInterface::GetHeroStatLevel	122	518b4914e8d706bbff8bc8e830ebbeff85c0745ff680910000000175568b482cf6c501743a568d70448d442404508bcec744240868000000e8e3d2b9ff8b76043bc674058338687e028bc68b4c240c8b40045e518bc8e835d2e3ff59c204008b4c24088b442408518bc8e821d2e3ff59c2040083c8ff59c20400
00899310	CGameScriptInterface::GetHeroStatMax	122	518b4914e85706bbff8bc8e8b0eabeff85c0745ff680910000000175568b482cf6c501743a568d70448d442404508bcec744240868000000e863d2b9ff8b76043bc674058338687e028bc68b4c240c8b40045e518bc8e805d4e3ff59c204008b4c24088b442408518bc8e8f1d3e3ff59c2040083c8ff59c20400
0089fd20	CGameScriptInterface::CreatePhysicalBarrier	123	8b5424108b4c240c565733ff3bd775028bd18b44241050e874d7f5ff8bf03bf77432f686910000000175298d4c241c518d4e74e858f20f008b7c240c578bcee8ec80c2ff8d4c241ce873ed0f008bc75f5ec214008b74240c8bcee851a50f00c7068c8c23018d4c241c897e04897e08e84ced0f005f8bc65ec21400
00899e10	CGameScriptInterface::SetPlayerCreatureOnlyTarget	123	8b41088b481c5657e853fbbaff8bc8e89cdfbeff8b7c240c8b178bcf8bf0ff922c01000084c0744e85f6744af686910000000175418b078bcfff502c8bf88b4620f6c40174308d4c240c83c644518bcec744241008000000e8b351b7ff8b76043bc674058338087e028bc68b4004578bc8e80a1e01005f5ec20400
008d0820	CGameScriptThing::IsOpenDoor	124	51568d710c8bcee82413130085c074678bcee819131300f680910000000175578bcee809131300f6402440744a8d70448d442404508bcec744240826000000e84c5db6ff8b76043bc674058338267e028bc68b40048a481284c975168a481384c9750f8a481084c97408b8010000005e59c333c05e59c332c05e59c3
0089a490	CGameScriptInterface::GetHeroTargetedThing	124	518b491456e8d6f4baff8bc8e81fd9beff85c074558b4820f6c501742a8d70448d442404508bcec744240808000000e8ecc0b9ff8b76043bc674058338087e028bc68b4804eb048b4c240c8b11ff928400000085c074138b74240c568bc8e85dd9c2ff8bc65e59c204008b74240c8bcee83b5a03008bc65e59c20400
00896ee0	CGameScriptInterface::GetDeathRecoveryMarkerName	125	518b491456e8862abbff8bc8e8df0ebfff85c0744ff68091000000017546f640201074408d70448d442404508bcec744240804000000e895f6b9ff8b76043bc674058338047e028bc68b40048b74240c0570010000508bcee8f37c10008bc65e59c204008b74240c6aff680ed722018bcee89a7c10008bc65e59c20400
00891220	CGameScriptInterface::OverrideMusic	125	8a44240884c0568bf17459a194833b0185c0743ce867c0b7ff8a480c84c9740c8b80e40000008944240ceb078b4824894c240c8b44240c8b0d94833b018b11680000fa43506800010000ff92b80000008b4c24088b5604518b4a6ce8c0cce2ff5ec20c008b4424108b4c24088b560450518b4a6ce807cce2ff5ec20c00
